Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
SE;SP;MOGI DAS CRUZES;M SUPER COMBUSTIVEIS E LUBRIFICANTES LTDA; 05.591.088/0001-87;AVENIDA LOURENCO DE SOUZA FRANCO;959;;JUNDIAPEBA;08750-560;GASOLINA;26/10/2022;4,59;;R$ / litro;VIBRA ENERGIA
SE;SP;MOGI DAS CRUZES;AUTO POSTO PORTAL DE MOGI LTDA.; 05.510.236/0001-91;RUA PRESIDENTE GETULIO VARGAS;610;;MOGI MODERNO;08715-400;ETANOL;26/10/2022;3,77;;R$ / litro;RAIZEN
SE;SP;MOGI DAS CRUZES;AUTO POSTO PORTAL DE MOGI LTDA.; 05.510.236/0001-91;RUA PRESIDENTE GETULIO VARGAS;610;;MOGI MODERNO;08715-400;GASOLINA ADITIVADA;26/10/2022;4,97;;R$ / litro;RAIZEN
SE;SP;MOGI DAS CRUZES;AUTO POSTO PORTAL DE MOGI LTDA.; 05.510.236/0001-91;RUA PRESIDENTE GETULIO VARGAS;610;;MOGI MODERNO;08715-400;GASOLINA;26/10/2022;4,87;;R$ / litro;RAIZEN
SE;SP;MOGI DAS CRUZES;VIP AUTO POSTO DE MOGI LTDA; 05.260.022/0001-04;AVENIDA PREF. FRANCISCO RIBEIRO NOGUEIRA;2,991;;MOGI MODERNO;08717-490;ETANOL;26/10/2022;3,59;;R$ / litro;RAIZEN
SE;SP;MOGI DAS CRUZES;VIP AUTO POSTO DE MOGI LTDA; 05.260.022/0001-04;AVENIDA PREF. FRANCISCO RIBEIRO NOGUEIRA;2,991;;MOGI MODERNO;08717-490;GASOLINA ADITIVADA;26/10/2022;4,89;;R$ / litro;RAIZEN
SE;SP;MOGI DAS CRUZES;VIP AUTO POSTO DE MOGI LTDA; 05.260.022/0001-04;AVENIDA PREF. FRANCISCO RIBEIRO NOGUEIRA;2,991;;MOGI MODERNO;08717-490;GASOLINA;26/10/2022;4,79;;R$ / litro;RAIZEN
SE;SP;MOGI DAS CRUZES;AUTO POSTO FENIX MOGI EIRELI; 04.277.073/0001-86;AVENIDA FRANCISCO FERREIRA LOPES;2401;;BRAS CUBAS;08745-000;ETANOL;26/10/2022;3,39;;R$ / litro;BRANCA
SE;SP;MOGI DAS CRUZES;AUTO POSTO FENIX MOGI EIRELI; 04.277.073/0001-86;AVENIDA FRANCISCO FERREIRA LOPES;2401;;BRAS CUBAS;08745-000;GASOLINA;26/10/2022;4,57;;R$ / litro;BRANCA
SE;SP;MOGI DAS CRUZES;POSTO TORRE LESTE LTDA; 02.183.537/0001-60;AVENIDA PREF.FCO R.NOGUEIRA;661;;VL MOGI MODERNO;08780-120;ETANOL;26/10/2022;3,57;;R$ / litro;IPIRANGA
SE;SP;MOGI DAS CRUZES;POSTO TORRE LESTE LTDA; 02.183.537/0001-60;AVENIDA PREF.FCO R.NOGUEIRA;661;;VL MOGI MODERNO;08780-120;GASOLINA ADITIVADA;26/10/2022;5,19;;R$ / litro;IPIRANGA
SE;SP;MOGI DAS CRUZES;POSTO TORRE LESTE LTDA; 02.183.537/0001-60;AVENIDA PREF.FCO R.NOGUEIRA;661;;VL MOGI MODERNO;08780-120;GASOLINA;26/10/2022;4,84;;R$ / litro;IPIRANGA
SE;SP;MOGI DAS CRUZES;POSTO DE SERVICOS TIGRE DO VALE LTDA; 01.519.037/0001-93;RODOVIA PEDRO EROLES;600;;JARDIM ARACY;08770-490;ETANOL;26/10/2022;3,69;;R$ / litro;RAIZEN
SE;SP;MOGI DAS CRUZES;POSTO DE SERVICOS TIGRE DO VALE LTDA; 01.519.037/0001-93;RODOVIA PEDRO EROLES;600;;JARDIM ARACY;08770-490;GASOLINA ADITIVADA;26/10/2022;5,09;;R$ / litro;RAIZEN
SE;SP;MOGI DAS CRUZES;POSTO DE SERVICOS TIGRE DO VALE LTDA; 01.519.037/0001-93;RODOVIA PEDRO EROLES;600;;JARDIM ARACY;08770-490;GASOLINA;26/10/2022;4,79;;R$ / litro;RAIZEN
SE;SP;MOGI GUACU;COMÉRCIO DE COMBUSTÍVEIS STAR PETRO LTDA.; 07.888.963/0001-12;RUA PAULA BUENO;2643;;JARDIM SAMIRA;13841-010;ETANOL;26/10/2022;3,79;;R$ / litro;IPIRANGA
SE;SP;MOGI GUACU;COMÉRCIO DE COMBUSTÍVEIS STAR PETRO LTDA.; 07.888.963/0001-12;RUA PAULA BUENO;2643;;JARDIM SAMIRA;13841-010;GASOLINA ADITIVADA;26/10/2022;5,89;;R$ / litro;IPIRANGA
SE;SP;MOGI GUACU;COMÉRCIO DE COMBUSTÍVEIS STAR PETRO LTDA.; 07.888.963/0001-12;RUA PAULA BUENO;2643;;JARDIM SAMIRA;13841-010;GASOLINA;26/10/2022;4,99;;R$ / litro;IPIRANGA
SE;SP;MOGI GUACU;HELP AUTO POSTO LTDA.; 64.179.542/0001-56;AVENIDA PREF LUIZ G.A.CAMPOS;13;;CENTRO;13847-176;ETANOL;26/10/2022;3,79;;R$ / litro;BRANCA
SE;SP;MOGI GUACU;HELP AUTO POSTO LTDA.; 64.179.542/0001-56;AVENIDA PREF LUIZ G.A.CAMPOS;13;;CENTRO;13847-176;GASOLINA ADITIVADA;26/10/2022;4,89;;R$ / litro;BRANCA
SE;SP;MOGI GUACU;HELP AUTO POSTO LTDA.; 64.179.542/0001-56;AVENIDA PREF LUIZ G.A.CAMPOS;13;;CENTRO;13847-176;GASOLINA;26/10/2022;4,79;;R$ / litro;BRANCA
SE;SP;MOGI GUACU;AUTO POSTO NIGÉRIA LTDA; 65.733.545/0001-52;AVENIDA EMILIA MARCHI MARTINI;1826;;CHACARA NOVA ODESSA;13840-090;GASOLINA ADITIVADA;26/10/2022;4,94;;R$ / litro;VIBRA ENERGIA
SE;SP;MOGI GUACU;AUTO POSTO NIGÉRIA LTDA; 65.733.545/0001-52;AVENIDA EMILIA MARCHI MARTINI;1826;;CHACARA NOVA ODESSA;13840-090;GASOLINA;26/10/2022;4,89;;R$ / litro;VIBRA ENERGIA
SE;SP;MOGI GUACU;AUTO POSTO PARQUE CIDADE NOVA LTDA; 55.509.384/0001-64;AVENIDA BANDEIRANTES;1135;;PARQUE CIDADE NOVA;13846-010;ETANOL;26/10/2022;3,95;;R$ / litro;RAIZEN
SE;SP;MOGI GUACU;AUTO POSTO PARQUE CIDADE NOVA LTDA; 55.509.384/0001-64;AVENIDA BANDEIRANTES;1135;;PARQUE CIDADE NOVA;13846-010;GASOLINA ADITIVADA;26/10/2022;5,12;;R$ / litro;RAIZEN
SE;SP;MOGI GUACU;AUTO POSTO PARQUE CIDADE NOVA LTDA; 55.509.384/0001-64;AVENIDA BANDEIRANTES;1135;;PARQUE CIDADE NOVA;13846-010;GASOLINA;26/10/2022;4,97;;R$ / litro;RAIZEN
SE;SP;MOGI GUACU;AUTO POSTO KERUBINS LTDA; 04.144.579/0001-17;AVENIDA CLARA LANZI BUENO;9;ESQ C/ RUA LINDOIA;VILA LEILA;13847-192;ETANOL;26/10/2022;3,69;;R$ / litro;BRANCA
SE;SP;MOGI GUACU;AUTO POSTO KERUBINS LTDA; 04.144.579/0001-17;AVENIDA CLARA LANZI BUENO;9;ESQ C/ RUA LINDOIA;VILA LEILA;13847-192;GASOLINA ADITIVADA;26/10/2022;4,89;;R$ / litro;BRANCA
SE;SP;MOGI GUACU;AUTO POSTO KERUBINS LTDA; 04.144.579/0001-17;AVENIDA CLARA LANZI BUENO;9;ESQ C/ RUA LINDOIA;VILA LEILA;13847-192;GASOLINA;26/10/2022;4,89;;R$ / litro;BRANCA
SE;SP;MOGI GUACU;AUTO POSTO GUACUANO LTDA; 00.835.662/0001-81;RUA WASHINGTON LUIZ;1451;;J CARMEM LYDIA;13847-120;ETANOL;26/10/2022;3,99;;R$ / litro;IPIRANGA
SE;SP;MOGI GUACU;AUTO POSTO GUACUANO LTDA; 00.835.662/0001-81;RUA WASHINGTON LUIZ;1451;;J CARMEM LYDIA;13847-120;GASOLINA ADITIVADA;26/10/2022;5,29;;R$ / litro;IPIRANGA
SE;SP;MOGI GUACU;AUTO POSTO GUACUANO LTDA; 00.835.662/0001-81;RUA WASHINGTON LUIZ;1451;;J CARMEM LYDIA;13847-120;GASOLINA;26/10/2022;5,09;;R$ / litro;IPIRANGA
SE;SP;RIBEIRAO PRETO;AUTO POSTO FLORIDA RIBEIRAO LTDA; 07.177.658/0001-12;AVENIDA INDEPENDENCIA;2410;;ALTO DA BOA VISTA;14025-230;ETANOL;26/10/2022;3,54;;R$ / litro;BRANCA
SE;SP;RIBEIRAO PRETO;AUTO POSTO FLORIDA RIBEIRAO LTDA; 07.177.658/0001-12;AVENIDA INDEPENDENCIA;2410;;ALTO DA BOA VISTA;14025-230;GASOLINA ADITIVADA;26/10/2022;4,69;;R$ / litro;BRANCA
SE;SP;RIBEIRAO PRETO;AUTO POSTO FLORIDA RIBEIRAO LTDA; 07.177.658/0001-12;AVENIDA INDEPENDENCIA;2410;;ALTO DA BOA VISTA;14025-230;GASOLINA;26/10/2022;4,69;;R$ / litro;BRANCA
SE;SP;RIBEIRAO PRETO;POSTO PRESIDENTE RIBEIRAO LTDA; 03.100.271/0001-07;AVENIDA PRESIDENTE VARGAS;1765;;JARDIM CALIFORNIA;14025-700;ETANOL;26/10/2022;3,69;;R$ / litro;RAIZEN
SE;SP;RIBEIRAO PRETO;POSTO PRESIDENTE RIBEIRAO LTDA; 03.100.271/0001-07;AVENIDA PRESIDENTE VARGAS;1765;;JARDIM CALIFORNIA;14025-700;GASOLINA ADITIVADA;26/10/2022;5,09;;R$ / litro;RAIZEN
SE;SP;RIBEIRAO PRETO;POSTO PRESIDENTE RIBEIRAO LTDA; 03.100.271/0001-07;AVENIDA PRESIDENTE VARGAS;1765;;JARDIM CALIFORNIA;14025-700;GASOLINA;26/10/2022;4,79;;R$ / litro;RAIZEN
SE;SP;RIBEIRAO PRETO;AUTO POSTO GOLD PETRO LTDA.; 02.727.430/0001-35;AVENIDA MONTEIRO LOBATO;1431;;VILA VIRGINIA;14030-510;ETANOL;26/10/2022;3,35;;R$ / litro;BRANCA
SE;SP;RIBEIRAO PRETO;AUTO POSTO GOLD PETRO LTDA.; 02.727.430/0001-35;AVENIDA MONTEIRO LOBATO;1431;;VILA VIRGINIA;14030-510;GASOLINA;26/10/2022;4,59;;R$ / litro;BRANCA
SE;SP;RIBEIRAO PRETO;WG RIBEIRAO AUTO POSTO LTDA; 02.574.638/0001-61;AVENIDA PRESIDENTE VARGAS;1176;;JD. SUMARE;14025-700;ETANOL;26/10/2022;3,47;;R$ / litro;RAIZEN
SE;SP;RIBEIRAO PRETO;WG RIBEIRAO AUTO POSTO LTDA; 02.574.638/0001-61;AVENIDA PRESIDENTE VARGAS;1176;;JD. SUMARE;14025-700;GASOLINA ADITIVADA;26/10/2022;4,89;;R$ / litro;RAIZEN
SE;SP;RIBEIRAO PRETO;WG RIBEIRAO AUTO POSTO LTDA; 02.574.638/0001-61;AVENIDA PRESIDENTE VARGAS;1176;;JD. SUMARE;14025-700;GASOLINA;26/10/2022;4,79;;R$ / litro;RAIZEN
SE;SP;SANTO ANDRE;CENTRO AUTOMOTIVO BAP SAO PAULO LTDA; 07.669.350/0001-94;AVENIDA GIOVANNI BATTISTA PIRELLI;1980;;CIDADE SAO JORGE;09111-340;ETANOL;26/10/2022;3,79;;R$ / litro;RAIZEN
SE;SP;SANTO ANDRE;CENTRO AUTOMOTIVO BAP SAO PAULO LTDA; 07.669.350/0001-94;AVENIDA GIOVANNI BATTISTA PIRELLI;1980;;CIDADE SAO JORGE;09111-340;GASOLINA ADITIVADA;26/10/2022;5,39;;R$ / litro;RAIZEN
SE;SP;SANTO ANDRE;CENTRO AUTOMOTIVO BAP SAO PAULO LTDA; 07.669.350/0001-94;AVENIDA GIOVANNI BATTISTA PIRELLI;1980;;CIDADE SAO JORGE;09111-340;GASOLINA;26/10/2022;5,09;;R$ / litro;RAIZEN
SE;SP;SANTO ANDRE;AUTO POSTO POLO PETROQUIMICO LTDA.; 07.354.995/0001-38;AVENIDA PRESIDENTE COSTA E SILVA;341;;PARQUE CAPUAVA;09270-000;ETANOL;26/10/2022;3,69;;R$ / litro;VIBRA ENERGIA
SE;SP;SANTO ANDRE;AUTO POSTO POLO PETROQUIMICO LTDA.; 07.354.995/0001-38;AVENIDA PRESIDENTE COSTA E SILVA;341;;PARQUE CAPUAVA;09270-000;GASOLINA ADITIVADA;26/10/2022;5,19;;R$ / litro;VIBRA ENERGIA
SE;SP;SANTO ANDRE;AUTO POSTO POLO PETROQUIMICO LTDA.; 07.354.995/0001-38;AVENIDA PRESIDENTE COSTA E SILVA;341;;PARQUE CAPUAVA;09270-000;GASOLINA;26/10/2022;4,99;;R$ / litro;VIBRA ENERGIA
SE;SP;SANTO ANDRE;AUTO POSTO CLASSE MAX LTDA.; 06.697.243/0001-07;AVENIDA ITAMARATI;1,117;;PARQUE  JACATUBA;09290-730;GASOLINA ADITIVADA;26/10/2022;4,54;;R$ / litro;VIBRA ENERGIA
SE;SP;SANTO ANDRE;AUTO POSTO CLASSE MAX LTDA.; 06.697.243/0001-07;AVENIDA ITAMARATI;1,117;;PARQUE  JACATUBA;09290-730;GASOLINA;26/10/2022;4,54;;R$ / litro;VIBRA ENERGIA
SE;SP;SANTO ANDRE;AUTO POSTO LEQUE LTDA; 03.618.954/0001-50;RUA CONDE D'EU;80;;VILA HUMAITA;09121-050;ETANOL;26/10/2022;3,54;;R$ / litro;BRANCA
SE;SP;SANTO ANDRE;AUTO POSTO LEQUE LTDA; 03.618.954/0001-50;RUA CONDE D'EU;80;;VILA HUMAITA;09121-050;GASOLINA ADITIVADA;26/10/2022;4,94;;R$ / litro;BRANCA
SE;SP;SANTO ANDRE;AUTO POSTO LEQUE LTDA; 03.618.954/0001-50;RUA CONDE D'EU;80;;VILA HUMAITA;09121-050;GASOLINA;26/10/2022;4,84;;R$ / litro;BRANCA
SE;SP;SANTO ANDRE;CYBAMAR AUTO POSTO LTDA.; 05.570.419/0001-00;RUA 24 DE FEVEREIRO;779;;BAIRRO CASA BRANCA;09015-390;ETANOL;26/10/2022;3,69;;R$ / litro;VIBRA ENERGIA
SE;SP;SANTO ANDRE;CYBAMAR AUTO POSTO LTDA.; 05.570.419/0001-00;RUA 24 DE FEVEREIRO;779;;BAIRRO CASA BRANCA;09015-390;GASOLINA ADITIVADA;26/10/2022;5,29;;R$ / litro;VIBRA ENERGIA
SE;SP;SANTO ANDRE;CYBAMAR AUTO POSTO LTDA.; 05.570.419/0001-00;RUA 24 DE FEVEREIRO;779;;BAIRRO CASA BRANCA;09015-390;GASOLINA;26/10/2022;4,99;;R$ / litro;VIBRA ENERGIA
SE;SP;SANTO ANDRE;CENTRO AUTOMOTIVO REAL CHALLENGER LTDA; 03.449.505/0001-26;AVENIDA DOS ESTADOS;7100;;UTINGA;09220-610;ETANOL;26/10/2022;3,79;;R$ / litro;IPIRANGA
SE;SP;SANTO ANDRE;CENTRO AUTOMOTIVO REAL CHALLENGER LTDA; 03.449.505/0001-26;AVENIDA DOS ESTADOS;7100;;UTINGA;09220-610;GASOLINA ADITIVADA;26/10/2022;5,09;;R$ / litro;IPIRANGA
SE;SP;SANTO ANDRE;CENTRO AUTOMOTIVO REAL CHALLENGER LTDA; 03.449.505/0001-26;AVENIDA DOS ESTADOS;7100;;UTINGA;09220-610;GASOLINA;26/10/2022;5,09;;R$ / litro;IPIRANGA
SE;SP;SANTO ANDRE;AUTO POSTO PALADINO LTDA; 00.409.553/0001-00;AVENIDA DOS ESTADOS;6761;;PARQUE JOAO RAMALHO;09290-340;ETANOL;26/10/2022;3,68;;R$ / litro;BRANCA
SE;SP;SANTO ANDRE;AUTO POSTO PALADINO LTDA; 00.409.553/0001-00;AVENIDA DOS ESTADOS;6761;;PARQUE JOAO RAMALHO;09290-340;GASOLINA ADITIVADA;26/10/2022;4,88;;R$ / litro;BRANCA
SE;SP;SANTO ANDRE;AUTO POSTO PALADINO LTDA; 00.409.553/0001-00;AVENIDA DOS ESTADOS;6761;;PARQUE JOAO RAMALHO;09290-340;GASOLINA;26/10/2022;4,78;;R$ / litro;BRANCA
SE;SP;SANTO ANDRE;NICK AUTO POSTO E SERVICOS LTDA.; 05.013.510/0001-17;ESTRADA JOAO DUCIM;836;;JD. CAMBUI;09185-000;ETANOL;26/10/2022;3,79;;R$ / litro;RAIZEN
SE;SP;SANTO ANDRE;NICK AUTO POSTO E SERVICOS LTDA.; 05.013.510/0001-17;ESTRADA JOAO DUCIM;836;;JD. CAMBUI;09185-000;GASOLINA ADITIVADA;26/10/2022;5,09;;R$ / litro;RAIZEN
SE;SP;SANTO ANDRE;NICK AUTO POSTO E SERVICOS LTDA.; 05.013.510/0001-17;ESTRADA JOAO DUCIM;836;;JD. CAMBUI;09185-000;GASOLINA;26/10/2022;4,99;;R$ / litro;RAIZEN
SE;SP;SANTO ANDRE;TAVAREDE AUTO POSTO LTDA; 04.392.355/0001-24;RUA ORATORIO;4496;;PARQUE NOVO ORATORIO;09260-510;ETANOL;26/10/2022;3,49;;R$ / litro;IPIRANGA
SE;SP;SANTO ANDRE;TAVAREDE AUTO POSTO LTDA; 04.392.355/0001-24;RUA ORATORIO;4496;;PARQUE NOVO ORATORIO;09260-510;GASOLINA ADITIVADA;26/10/2022;5,09;;R$ / litro;IPIRANGA
SE;SP;SANTO ANDRE;TAVAREDE AUTO POSTO LTDA; 04.392.355/0001-24;RUA ORATORIO;4496;;PARQUE NOVO ORATORIO;09260-510;GASOLINA;26/10/2022;4,79;;R$ / litro;IPIRANGA
SE;SP;SANTO ANDRE;MARIA TERESA AUTO POSTO LTDA; 04.392.048/0001-43;AVENIDA CAPITAO MARIO TOLEDO DE CAMARGO;2099;;JARDIM VILA RICA;09170-150;ETANOL;26/10/2022;3,59;;R$ / litro;IPIRANGA
SE;SP;SANTO ANDRE;MARIA TERESA AUTO POSTO LTDA; 04.392.048/0001-43;AVENIDA CAPITAO MARIO TOLEDO DE CAMARGO;2099;;JARDIM VILA RICA;09170-150;GASOLINA ADITIVADA;26/10/2022;5,09;;R$ / litro;IPIRANGA
SE;SP;SANTO ANDRE;MARIA TERESA AUTO POSTO LTDA; 04.392.048/0001-43;AVENIDA CAPITAO MARIO TOLEDO DE CAMARGO;2099;;JARDIM VILA RICA;09170-150;GASOLINA;26/10/2022;4,89;;R$ / litro;IPIRANGA
SE;SP;SANTO ANDRE;AUTO POSTO NOVENTA LTDA; 02.001.242/0001-25;AVENIDA ANDRADE NEVES;159;;VILA ALZIRA;09175-360;ETANOL;26/10/2022;3,79;;R$ / litro;RAIZEN
SE;SP;SANTO ANDRE;AUTO POSTO NOVENTA LTDA; 02.001.242/0001-25;AVENIDA ANDRADE NEVES;159;;VILA ALZIRA;09175-360;GASOLINA ADITIVADA;26/10/2022;5,29;;R$ / litro;RAIZEN
SE;SP;SANTO ANDRE;AUTO POSTO NOVENTA LTDA; 02.001.242/0001-25;AVENIDA ANDRADE NEVES;159;;VILA ALZIRA;09175-360;GASOLINA;26/10/2022;4,99;;R$ / litro;RAIZEN
SE;SP;SANTO ANDRE;NEON AUTO POSTO LTDA; 01.796.472/0001-65;RUA ITALIA;633;;PQ. DAS NACOES;09210-040;ETANOL;26/10/2022;3,49;;R$ / litro;RAIZEN
SE;SP;SANTO ANDRE;NEON AUTO POSTO LTDA; 01.796.472/0001-65;RUA ITALIA;633;;PQ. DAS NACOES;09210-040;GASOLINA ADITIVADA;26/10/2022;5,19;;R$ / litro;RAIZEN
SE;SP;SANTO ANDRE;NEON AUTO POSTO LTDA; 01.796.472/0001-65;RUA ITALIA;633;;PQ. DAS NACOES;09210-040;GASOLINA;26/10/2022;4,99;;R$ / litro;RAIZEN
SE;SP;SANTO ANDRE;POSTO DE SERVICOS REQUINTE COMERCIO DE COMBUSTIVEIS LTDA; 00.138.629/0001-00;AVENIDA MARTIM FRANCISCO;1525;;CAMILOPOLIS;09230-700;ETANOL;26/10/2022;3,59;;R$ / litro;BRANCA
SE;SP;SANTO ANDRE;POSTO DE SERVICOS REQUINTE COMERCIO DE COMBUSTIVEIS LTDA; 00.138.629/0001-00;AVENIDA MARTIM FRANCISCO;1525;;CAMILOPOLIS;09230-700;GASOLINA ADITIVADA;26/10/2022;4,89;;R$ / litro;BRANCA
SE;SP;SANTO ANDRE;POSTO DE SERVICOS REQUINTE COMERCIO DE COMBUSTIVEIS LTDA; 00.138.629/0001-00;AVENIDA MARTIM FRANCISCO;1525;;CAMILOPOLIS;09230-700;GASOLINA;26/10/2022;4,89;;R$ / litro;BRANCA
SE;SP;SANTOS;AUTO POSTO VIA UNO LTDA; 08.809.528/0001-18;AVENIDA SENADOR PINHEIRO MACHADO;283;;VILA MATHIAS;11075-907;ETANOL;26/10/2022;3,87;;R$ / litro;BRANCA
SE;SP;SANTOS;AUTO POSTO VIA UNO LTDA; 08.809.528/0001-18;AVENIDA SENADOR PINHEIRO MACHADO;283;;VILA MATHIAS;11075-907;GASOLINA ADITIVADA;26/10/2022;5,57;;R$ / litro;BRANCA
SE;SP;SANTOS;AUTO POSTO VIA UNO LTDA; 08.809.528/0001-18;AVENIDA SENADOR PINHEIRO MACHADO;283;;VILA MATHIAS;11075-907;GASOLINA;26/10/2022;4,87;;R$ / litro;BRANCA
SE;SP;SANTOS;SUPER POSTO CONSTITUICAO LTDA; 07.879.857/0001-72;RUA DA CONSTITUIÇAO;454;;VILA MATHIAS;11015-472;ETANOL;26/10/2022;4,07;;R$ / litro;VIBRA ENERGIA
SE;SP;SANTOS;SUPER POSTO CONSTITUICAO LTDA; 07.879.857/0001-72;RUA DA CONSTITUIÇAO;454;;VILA MATHIAS;11015-472;GASOLINA ADITIVADA;26/10/2022;5,36;;R$ / litro;VIBRA ENERGIA
SE;SP;SANTOS;SUPER POSTO CONSTITUICAO LTDA; 07.879.857/0001-72;RUA DA CONSTITUIÇAO;454;;VILA MATHIAS;11015-472;GASOLINA;26/10/2022;5,26;;R$ / litro;VIBRA ENERGIA
SE;SP;SANTOS;AUTO POSTO SANTOUR LTDA; 00.496.527/0001-59;AVENIDA DR CLAUDIO L DA COSTA;291;;JABAQUARA;11075-101;ETANOL;26/10/2022;3,99;;R$ / litro;IPIRANGA
SE;SP;SANTOS;AUTO POSTO SANTOUR LTDA; 00.496.527/0001-59;AVENIDA DR CLAUDIO L DA COSTA;291;;JABAQUARA;11075-101;GASOLINA ADITIVADA;26/10/2022;5,39;;R$ / litro;IPIRANGA
SE;SP;SANTOS;AUTO POSTO SANTOUR LTDA; 00.496.527/0001-59;AVENIDA DR CLAUDIO L DA COSTA;291;;JABAQUARA;11075-101;GASOLINA;26/10/2022;4,99;;R$ / litro;IPIRANGA
SE;SP;SAO CAETANO DO SUL;AUTO POSTO MONTE ALEGRE LTDA; 44.392.348/0001-47;RUA AMAZONAS;800;;SANTO ANTÔNIO;09520-060;ETANOL;26/10/2022;3,89;;R$ / litro;VIBRA ENERGIA
SE;SP;SAO CAETANO DO SUL;AUTO POSTO MONTE ALEGRE LTDA; 44.392.348/0001-47;RUA AMAZONAS;800;;SANTO ANTÔNIO;09520-060;GASOLINA ADITIVADA;26/10/2022;5,28;;R$ / litro;VIBRA ENERGIA
SE;SP;SAO CAETANO DO SUL;AUTO POSTO MONTE ALEGRE LTDA; 44.392.348/0001-47;RUA AMAZONAS;800;;SANTO ANTÔNIO;09520-060;GASOLINA;26/10/2022;5,28;;R$ / litro;VIBRA ENERGIA
SE;SP;SAO CAETANO DO SUL;AUTO POSTO PEPA LTDA.; 05.799.258/0001-13;AVENIDA GOIAS;3540;;BARCELONA;09521-300;ETANOL;26/10/2022;3,69;;R$ / litro;IPIRANGA
SE;SP;SAO CAETANO DO SUL;AUTO POSTO PEPA LTDA.; 05.799.258/0001-13;AVENIDA GOIAS;3540;;BARCELONA;09521-300;GASOLINA;26/10/2022;4,89;;R$ / litro;IPIRANGA
SE;SP;SAO CAETANO DO SUL;AVALON AUTO POSTO LTDA; 44.393.353/0001-74;RUA SAO PAULO;21;;CERAMICA;09530-210;ETANOL;26/10/2022;3,89;;R$ / litro;BRANCA
SE;SP;SAO CAETANO DO SUL;AVALON AUTO POSTO LTDA; 44.393.353/0001-74;RUA SAO PAULO;21;;CERAMICA;09530-210;GASOLINA ADITIVADA;26/10/2022;5,49;;R$ / litro;BRANCA
SE;SP;SAO CAETANO DO SUL;AVALON AUTO POSTO LTDA; 44.393.353/0001-74;RUA SAO PAULO;21;;CERAMICA;09530-210;GASOLINA;26/10/2022;5,29;;R$ / litro;BRANCA
SE;SP;SAO CAETANO DO SUL;HIPERPETRO IV COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA.; 59.327.148/0001-88;AVENIDA PRESIDENTE KENNEDY;1665;;OLIMPICO;09560-010;ETANOL;26/10/2022;3,97;;R$ / litro;RAIZEN
SE;SP;SAO CAETANO DO SUL;HIPERPETRO IV COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA.; 59.327.148/0001-88;AVENIDA PRESIDENTE KENNEDY;1665;;OLIMPICO;09560-010;GASOLINA ADITIVADA;26/10/2022;5,48;;R$ / litro;RAIZEN
SE;SP;SAO CAETANO DO SUL;HIPERPETRO IV COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA.; 59.327.148/0001-88;AVENIDA PRESIDENTE KENNEDY;1665;;OLIMPICO;09560-010;GASOLINA;26/10/2022;4,97;;R$ / litro;RAIZEN
SE;SP;SAO PAULO;SANTA FE COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 07.680.491/0001-08;RUA LEOPOLDO DE PASSOS LIMA;292;;JARDIM SANTA FE;05271-000;ETANOL;26/10/2022;3,79;;R$ / litro;BRANCA
SE;SP;SAO PAULO;SANTA FE COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 07.680.491/0001-08;RUA LEOPOLDO DE PASSOS LIMA;292;;JARDIM SANTA FE;05271-000;GASOLINA ADITIVADA;26/10/2022;5,09;;R$ / litro;BRANCA
SE;SP;SAO PAULO;SANTA FE COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 07.680.491/0001-08;RUA LEOPOLDO DE PASSOS LIMA;292;;JARDIM SANTA FE;05271-000;GASOLINA;26/10/2022;4,99;;R$ / litro;BRANCA
SE;SP;SAO PAULO;AUTO POSTO POLIDORO LTDA.; 03.994.700/0001-37;RUA FIORELLI PECCICACCO;1679;;PERUS;05201-050;ETANOL;26/10/2022;3,79;;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO POLIDORO LTDA.; 03.994.700/0001-37;RUA FIORELLI PECCICACCO;1679;;PERUS;05201-050;GASOLINA ADITIVADA;26/10/2022;5,09;;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO POLIDORO LTDA.; 03.994.700/0001-37;RUA FIORELLI PECCICACCO;1679;;PERUS;05201-050;GASOLINA;26/10/2022;4,99;;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;GAIVOTA SERVICOS AUTOMOTIVOS LTDA; 02.756.935/0001-28;AVENIDA COTOVIA;555;;MOEMA;04517-001;ETANOL;26/10/2022;3,59;;R$ / litro;RAIZEN
SE;SP;SAO PAULO;GAIVOTA SERVICOS AUTOMOTIVOS LTDA; 02.756.935/0001-28;AVENIDA COTOVIA;555;;MOEMA;04517-001;GASOLINA ADITIVADA;26/10/2022;5,19;;R$ / litro;RAIZEN
