INSCRICAO;FAIXA_ETARIA;SEXO;ESTADO_CIVIL;COR_RACA;NACIONALIDADE;ESCOLA;ENSINO;MUNICIPIO_ESC;UF_ESC;DEPENDENCIA_ADM_ESC;LOCALIZACAO_ESC;SIT_FUNC_ESC;MUNICIPIO_PROVA;NOTA_CN;NOTA_CH;NOTA_LC;NOTA_MT;LINGUA;NOTA_COMP1;NOTA_COMP2;NOTA_COMP3;NOTA_COMP4;NOTA_COMP5;NOTA_REDACAO;NOTA_FINAL
210060255120;25 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;401.3;471.9;469.4;363.6;Espanhol;100.0;120.0;100.0;120.0;140.0;580.0;457.23999999999995
210059518250;24 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Santana;418.8;343.9;448.3;403.1;Espanhol;120.0;120.0;80.0;120.0;100.0;540.0;430.82
210060371440;17 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;492.2;587.4;562.5;372.5;Espanhol;120.0;120.0;80.0;80.0;0.0;400.0;482.91999999999996
210058612661;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Federal;Urbana;Ativa;Macapá;523.7;549.4;477.8;434.1;Espanhol;120.0;120.0;140.0;140.0;100.0;620.0;521.0
210058636704;21 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;416.3;429.9;317.3;468.9;Inglês;140.0;40.0;120.0;120.0;120.0;540.0;434.48
210058597324;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Santana;AP;Estadual;Urbana;Ativa;Santana;476.4;319.0;399.2;388.9;Espanhol;80.0;160.0;120.0;160.0;120.0;640.0;444.7
210060475103;17 anos;F;1;Preta;Brasileiro(a);Privada;Regular;Macapá;AP;Privada;Urbana;Ativa;Macapá;613.6;681.3;636.0;707.4;Espanhol;160.0;200.0;180.0;160.0;200.0;900.0;707.6600000000001
210059360821;31-35 anos;F;2;Preta;Brasileiro(a);Não respondeu;;;;;;;Santana;559.7;594.9;624.3;397.2;Espanhol;120.0;120.0;120.0;140.0;180.0;680.0;571.22
210059518238;19 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;473.5;535.8;552.1;424.2;Espanhol;160.0;200.0;160.0;160.0;120.0;800.0;557.1200000000001
210059239258;22 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;396.4;557.1;436.4;473.4;Espanhol;120.0;120.0;120.0;120.0;100.0;580.0;488.66
210060475084;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;441.4;460.5;424.2;384.7;Espanhol;120.0;100.0;120.0;120.0;60.0;520.0;446.16
210058225280;26-30 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;330.5;380.4;464.3;333.4;Espanhol;60.0;100.0;100.0;100.0;80.0;440.0;389.71999999999997
210058934091;26-30 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;599.4;648.1;581.5;657.8;Inglês;160.0;180.0;120.0;120.0;120.0;700.0;637.36
210059168183;17 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Santana;AP;Estadual;Urbana;Ativa;Santana;377.7;491.2;495.1;376.4;Espanhol;120.0;120.0;100.0;120.0;40.0;500.0;448.08000000000004
210061385487;26-30 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;554.1;632.6;577.9;606.2;Inglês;160.0;200.0;160.0;140.0;80.0;740.0;622.1600000000001
210060672117;17 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Santana;446.5;555.9;525.6;482.6;Inglês;140.0;200.0;140.0;180.0;140.0;800.0;562.12
210059237424;19 anos;F;1;Preta;Brasileiro(a);Pública;Regular;Mazagão;AP;Estadual;Urbana;Ativa;Mazagão;470.5;542.0;527.7;612.6;Espanhol;160.0;200.0;160.0;160.0;100.0;780.0;586.5600000000001
210058287281;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Santana;355.8;472.5;504.8;513.7;Inglês;140.0;140.0;140.0;160.0;180.0;760.0;521.36
210059181203;20 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;390.8;413.1;353.7;344.7;Espanhol;120.0;120.0;120.0;120.0;60.0;540.0;408.46000000000004
210058111663;20 anos;M;1;Branca;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;495.4;522.8;500.6;512.6;Inglês;140.0;200.0;140.0;200.0;160.0;840.0;574.28
210058225396;36-40 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;464.0;558.4;534.9;666.2;Espanhol;100.0;120.0;100.0;140.0;180.0;640.0;572.7
210058111585;46-50 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;437.7;466.4;494.2;377.3;Espanhol;120.0;120.0;120.0;120.0;0.0;480.0;451.12
210059222384;18 anos;F;1;Parda;Naturalizado(a);Não respondeu;;;;;;;Macapá;444.4;520.7;492.8;528.5;Inglês;100.0;200.0;100.0;120.0;120.0;640.0;525.28
210061374353;18 anos;F;3;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;363.7;434.8;486.3;385.6;Espanhol;80.0;160.0;100.0;140.0;80.0;560.0;446.08000000000004
210059421625;21 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;465.4;527.4;494.4;391.6;Espanhol;140.0;120.0;100.0;120.0;20.0;500.0;475.75999999999993
210061445774;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;506.6;359.3;299.8;432.9;Espanhol;100.0;120.0;120.0;120.0;120.0;580.0;435.71999999999997
210060083403;17 anos;F;1;Branca;Brasileiro(a);Privada;Regular;Macapá;AP;Privada;Urbana;Ativa;Macapá;695.4;708.4;637.8;810.3;Inglês;160.0;200.0;180.0;200.0;200.0;940.0;758.3799999999999
210058266076;19 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Porto Grande;327.2;400.2;418.6;346.8;Inglês;120.0;180.0;120.0;120.0;120.0;660.0;430.56000000000006
210060137139;25 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;522.3;500.6;496.4;396.4;Espanhol;160.0;200.0;180.0;200.0;200.0;940.0;571.14
210058805582;18 anos;F;1;Preta;Brasileiro(a);Pública;Regular;;;;;;Laranjal do Jari;425.4;459.7;452.5;355.1;Espanhol;80.0;120.0;120.0;120.0;100.0;540.0;446.53999999999996
210058121659;20 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;665.6;651.7;631.8;858.3;Inglês;160.0;200.0;200.0;200.0;200.0;960.0;753.48
210059465685;19 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;414.0;528.8;542.3;469.2;Inglês;160.0;40.0;40.0;200.0;40.0;480.0;486.86
210060070300;20 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;595.0;642.0;590.1;631.4;Espanhol;180.0;200.0;200.0;200.0;200.0;980.0;687.7
210059025847;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;454.5;514.7;444.2;451.7;Espanhol;140.0;200.0;160.0;200.0;200.0;900.0;553.0200000000001
210058204466;18 anos;F;0;Parda;Brasileiro(a);Pública;Regular;Vitória do Jari;AP;Estadual;Urbana;Ativa;Laranjal do Jari;421.8;512.9;462.3;430.3;Espanhol;140.0;160.0;120.0;140.0;160.0;720.0;509.46000000000004
210061343272;17 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Santana;AP;Estadual;Urbana;Ativa;Santana;482.2;339.8;520.4;632.8;Espanhol;140.0;180.0;140.0;120.0;140.0;720.0;539.04
210059462770;20 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;460.7;528.4;470.6;463.0;Espanhol;120.0;120.0;120.0;80.0;120.0;560.0;496.53999999999996
210058101193;22 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;437.1;494.4;474.6;366.7;Espanhol;120.0;120.0;120.0;140.0;120.0;620.0;478.56000000000006
210059424456;19 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;328.8;439.7;405.8;375.0;Espanhol;80.0;80.0;80.0;60.0;0.0;300.0;369.86
210058121651;26-30 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;414.3;345.5;471.4;359.5;Espanhol;120.0;160.0;80.0;120.0;0.0;480.0;414.14
210059424461;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;427.5;524.8;503.0;425.6;Espanhol;120.0;120.0;120.0;120.0;120.0;600.0;496.18
210061414916;17 anos;M;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Santana;493.0;527.4;492.7;392.7;Espanhol;80.0;120.0;120.0;80.0;40.0;440.0;469.16
210058985073;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;413.4;507.6;406.7;386.0;Inglês;80.0;40.0;40.0;120.0;40.0;320.0;406.74
210059475868;26-30 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;567.6;607.3;643.1;629.5;Espanhol;120.0;120.0;120.0;120.0;100.0;580.0;605.5
210058266316;17 anos;F;1;Preta;Naturalizado(a);Pública;Regular;;;;;;Macapá;494.7;511.7;484.7;434.2;Espanhol;120.0;140.0;140.0;120.0;100.0;620.0;509.06000000000006
210059140117;26-30 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;490.7;377.8;401.6;366.9;Espanhol;80.0;120.0;100.0;80.0;20.0;400.0;407.4
210058275802;18 anos;F;1;Preta;Brasileiro(a);Pública;Regular;;;;;;Macapá;360.3;362.0;480.0;331.8;Espanhol;100.0;120.0;100.0;80.0;0.0;400.0;386.82
210060805669;17 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Santana;351.6;395.7;430.5;386.3;Inglês;140.0;120.0;120.0;120.0;80.0;580.0;428.82
210059319671;17 anos;F;1;Amarela;Brasileiro(a);Pública;Regular;;;;;;Macapá;464.6;388.2;350.6;380.6;Inglês;140.0;160.0;120.0;120.0;0.0;540.0;424.8
210059304668;24 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;502.6;528.1;581.0;613.9;Espanhol;140.0;200.0;160.0;140.0;160.0;800.0;605.12
210058436030;26-30 anos;F;1;Preta;Naturalizado(a);Não respondeu;;;;;;;Macapá;398.2;481.0;466.6;369.9;Inglês;120.0;120.0;120.0;120.0;100.0;580.0;459.14000000000004
210059319642;23 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;427.1;426.8;427.5;333.4;Inglês;120.0;100.0;80.0;100.0;20.0;420.0;406.96000000000004
210058275707;20 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;478.6;515.2;497.0;430.6;Espanhol;80.0;120.0;120.0;100.0;140.0;560.0;496.28000000000003
210059545178;17 anos;F;1;Branca;Brasileiro(a);Pública;;;;;;;Laranjal do Jari;449.8;497.9;517.9;373.1;Espanhol;120.0;120.0;120.0;180.0;140.0;680.0;503.73999999999995
210059118360;36-40 anos;F;2;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;485.1;424.5;404.6;389.2;Espanhol;100.0;40.0;40.0;100.0;0.0;280.0;396.68
210058805651;19 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;409.8;449.9;528.7;444.2;Espanhol;100.0;120.0;100.0;100.0;20.0;440.0;454.5200000000001
210059491922;41-45 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;415.8;449.7;420.2;366.2;Espanhol;100.0;40.0;40.0;80.0;40.0;300.0;390.38
210059533099;18 anos;F;1;Branca;Brasileiro(a);Pública;Regular;Macapá;AP;Federal;Urbana;Ativa;Macapá;513.6;545.7;592.5;594.5;Espanhol;160.0;200.0;180.0;200.0;200.0;940.0;637.26
210060795820;23 anos;M;0;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;440.9;510.1;476.2;392.2;Espanhol;100.0;120.0;120.0;140.0;120.0;600.0;483.88
210058811990;18 anos;F;1;Branca;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;463.3;494.0;529.2;504.2;Espanhol;160.0;200.0;200.0;200.0;160.0;920.0;582.14
210059462763;25 anos;M;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;616.2;642.1;643.3;739.5;Inglês;160.0;180.0;160.0;120.0;140.0;760.0;680.22
210059519977;36-40 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Santana;431.5;309.3;386.7;464.4;Inglês;100.0;180.0;120.0;120.0;40.0;560.0;430.38
210060784626;19 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;416.9;473.4;519.8;448.9;Espanhol;140.0;200.0;160.0;160.0;160.0;820.0;535.8
210059118311;24 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;449.6;416.7;453.4;417.2;Espanhol;100.0;120.0;80.0;100.0;80.0;480.0;443.37999999999994
210060044074;17 anos;F;1;Branca;Brasileiro(a);Pública;Regular;;;;;;Macapá;434.5;455.3;406.9;365.2;Espanhol;80.0;100.0;80.0;100.0;0.0;360.0;404.38
210059155007;23 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;519.3;650.4;573.2;585.7;Espanhol;140.0;160.0;160.0;160.0;200.0;820.0;629.72
210060660909;17 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Santana;AP;Estadual;Urbana;Ativa;Santana;519.1;490.9;525.5;580.8;Inglês;120.0;120.0;120.0;120.0;0.0;480.0;519.26
210058959304;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Mazagão;508.6;523.9;542.3;508.1;Inglês;120.0;180.0;140.0;120.0;120.0;680.0;552.58
210058491629;26-30 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;410.0;441.9;487.1;375.0;Espanhol;100.0;60.0;60.0;100.0;60.0;380.0;418.8
210059434642;26-30 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;453.5;473.8;437.9;354.3;Espanhol;80.0;120.0;100.0;120.0;40.0;460.0;435.9
210058482092;19 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;464.4;543.8;516.8;533.0;Espanhol;120.0;120.0;100.0;120.0;80.0;540.0;519.6
210060234515;26-30 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;618.2;663.8;696.5;684.2;Espanhol;160.0;200.0;160.0;160.0;40.0;720.0;676.54
210061405032;21 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;411.5;501.2;416.2;519.8;Espanhol;80.0;100.0;80.0;100.0;0.0;360.0;441.73999999999995
210059118283;19 anos;M;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;469.3;494.1;525.1;459.1;Espanhol;120.0;140.0;100.0;100.0;80.0;540.0;497.52
210060044050;23 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;514.8;418.7;410.5;350.6;Inglês;120.0;100.0;120.0;120.0;20.0;480.0;434.91999999999996
210058799218;41-45 anos;M;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;567.4;547.8;521.7;419.7;Espanhol;160.0;200.0;160.0;200.0;160.0;880.0;587.3199999999999
210059533085;18 anos;M;1;Branca;Naturalizado(a);Pública;Regular;Santana;AP;Estadual;Urbana;Ativa;Santana;518.0;567.1;561.3;606.3;Inglês;160.0;140.0;160.0;160.0;140.0;760.0;602.54
210059408438;41-45 anos;M;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Santana;557.8;627.9;612.3;672.7;Espanhol;160.0;160.0;120.0;160.0;40.0;640.0;622.14
210059745907;26-30 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;466.6;567.5;500.3;540.2;Espanhol;100.0;120.0;100.0;120.0;40.0;480.0;510.91999999999996
210058668693;18 anos;F;1;Branca;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;444.1;529.1;492.5;455.7;Inglês;120.0;120.0;80.0;140.0;100.0;560.0;496.28000000000003
210060589957;20 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;478.9;563.2;495.9;486.3;Inglês;140.0;120.0;120.0;140.0;120.0;640.0;532.86
210060410254;24 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;515.5;578.5;576.2;602.3;Espanhol;120.0;200.0;140.0;160.0;180.0;800.0;614.5
210060445213;17 anos;M;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Santana;507.4;586.3;567.5;631.2;Espanhol;120.0;100.0;120.0;120.0;80.0;540.0;566.4799999999999
210058733423;18 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;435.9;348.3;364.2;655.3;Espanhol;120.0;40.0;40.0;100.0;40.0;340.0;428.73999999999995
210060589894;19 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;499.2;345.0;452.2;385.8;Espanhol;120.0;140.0;160.0;80.0;100.0;600.0;456.43999999999994
210059334957;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Santana;492.1;558.5;557.7;390.7;Inglês;120.0;120.0;120.0;140.0;100.0;600.0;519.8
210059456406;20 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Santana;432.7;504.2;476.4;364.3;Espanhol;100.0;120.0;80.0;100.0;0.0;400.0;435.52
210060257593;19 anos;F;1;Preta;Brasileiro(a);Pública;Regular;Macapá;AP;Federal;Urbana;Ativa;Macapá;573.3;608.6;630.9;662.4;Inglês;180.0;200.0;200.0;200.0;200.0;980.0;691.0400000000001
210059471418;22 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;421.3;386.9;507.4;409.8;Espanhol;160.0;140.0;160.0;160.0;100.0;720.0;489.0799999999999
210060599497;31-35 anos;F;1;Indígena;Brasileiro(a);Não respondeu;;;;;;;Oiapoque;447.8;410.3;436.9;400.7;Espanhol;120.0;120.0;120.0;120.0;0.0;480.0;435.14
210060589883;18 anos;F;1;Preta;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;484.7;514.2;530.5;528.5;Espanhol;140.0;180.0;140.0;160.0;140.0;760.0;563.58
210060599408;19 anos;M;0;Preta;Brasileiro(a);Pública;Regular;;;;;;Macapá;442.4;457.1;422.0;364.2;Inglês;80.0;40.0;40.0;80.0;0.0;240.0;385.14
210059350042;19 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;502.6;516.5;503.7;520.8;Espanhol;100.0;120.0;100.0;140.0;80.0;540.0;516.72
210061044142;17 anos;F;1;Branca;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;537.9;557.2;564.4;550.2;Inglês;140.0;200.0;180.0;200.0;200.0;920.0;625.9399999999999
210059224220;17 anos;F;1;Branca;Brasileiro(a);Pública;Regular;Santana;AP;Estadual;Urbana;Ativa;Santana;539.8;448.4;527.4;456.4;Inglês;120.0;120.0;140.0;180.0;160.0;720.0;538.4
210060283704;19 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;527.8;486.9;482.9;456.5;Espanhol;120.0;120.0;100.0;160.0;160.0;660.0;522.8199999999999
210058679387;26-30 anos;M;2;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;588.2;662.0;660.6;584.3;Espanhol;120.0;120.0;120.0;120.0;100.0;580.0;615.0200000000001
210059787005;23 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;441.2;352.6;499.5;424.9;Espanhol;120.0;120.0;120.0;120.0;0.0;480.0;439.64
210061105932;19 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;429.1;484.7;504.3;424.4;Inglês;160.0;140.0;140.0;120.0;60.0;620.0;492.5
210060298753;41-45 anos;F;1;Preta;Naturalizado(a);Não respondeu;;;;;;;Macapá;334.2;364.2;347.2;393.3;Inglês;80.0;40.0;40.0;60.0;0.0;220.0;331.78
210058689851;22 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;365.8;405.3;458.0;491.4;Espanhol;100.0;160.0;120.0;100.0;60.0;540.0;452.1
210058684611;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Porto Grande;AP;Federal;Urbana;Ativa;Porto Grande;385.8;472.3;457.1;365.5;Espanhol;120.0;140.0;120.0;140.0;100.0;620.0;460.14
210059211121;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;391.3;511.4;529.6;392.1;Espanhol;120.0;120.0;100.0;120.0;80.0;540.0;472.88
210061075040;18 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Santana;463.1;325.1;423.3;557.9;Espanhol;120.0;120.0;100.0;120.0;40.0;500.0;453.88
210058668596;20 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;471.9;441.5;434.3;342.6;Inglês;120.0;120.0;100.0;120.0;80.0;540.0;446.06000000000006
210060283696;18 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Mazagão;474.8;362.3;478.1;365.4;Espanhol;100.0;80.0;80.0;60.0;40.0;360.0;408.12
210060296234;18 anos;M;1;Branca;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;509.5;622.0;558.8;610.2;Espanhol;140.0;200.0;160.0;180.0;140.0;820.0;624.1
210058673853;22 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;432.5;622.4;556.0;524.6;Espanhol;120.0;140.0;120.0;120.0;80.0;580.0;543.1
210061105903;20 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Porto Grande;448.3;423.1;525.8;416.1;Espanhol;120.0;200.0;100.0;120.0;140.0;680.0;498.66
210060366705;17 anos;M;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;561.6;560.1;543.4;591.2;Espanhol;120.0;180.0;120.0;140.0;140.0;700.0;591.26
210059415200;31-35 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;356.8;522.5;471.1;473.6;Espanhol;100.0;80.0;60.0;120.0;20.0;380.0;440.8
210058706274;21 anos;F;1;Amarela;Brasileiro(a);Não respondeu;;;;;;;Macapá;457.7;486.0;446.0;375.6;Espanhol;120.0;100.0;80.0;80.0;60.0;440.0;441.06000000000006
210060242182;31-35 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;437.6;608.3;581.7;530.4;Inglês;120.0;120.0;100.0;100.0;100.0;540.0;539.6
210061004155;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;543.8;635.2;651.1;634.1;Espanhol;160.0;200.0;160.0;200.0;200.0;920.0;676.8399999999999
210059428255;17 anos;M;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;514.4;519.8;507.5;581.1;Espanhol;120.0;80.0;80.0;120.0;80.0;480.0;520.56
210059719772;26-30 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;522.6;626.5;592.9;507.8;Inglês;120.0;120.0;140.0;100.0;80.0;560.0;561.96
210058565249;17 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Vitória do Jari;AP;Estadual;Urbana;Ativa;Laranjal do Jari;386.7;467.7;436.3;397.2;Espanhol;120.0;120.0;120.0;140.0;160.0;660.0;469.58000000000004
210061426201;23 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Santana;508.4;493.5;512.3;513.1;Espanhol;180.0;180.0;180.0;200.0;140.0;880.0;581.4599999999999
210060255191;17 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Laranjal do Jari;386.6;310.4;304.7;348.4;Espanhol;120.0;100.0;120.0;100.0;60.0;500.0;370.02
210060255173;25 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Laranjal do Jari;461.8;389.6;308.7;377.3;Espanhol;100.0;100.0;100.0;100.0;0.0;400.0;387.48
210058812830;41-45 anos;M;3;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;638.5;658.1;610.9;783.0;Espanhol;160.0;180.0;140.0;160.0;160.0;800.0;698.1
210059469423;17 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;555.2;563.0;552.4;553.8;Espanhol;160.0;200.0;200.0;180.0;200.0;940.0;632.8799999999999
210058400998;17 anos;F;1;Branca;Brasileiro(a);Privada;Regular;;;;;;Macapá;511.3;640.8;555.6;597.8;Inglês;160.0;200.0;180.0;180.0;200.0;920.0;645.1
210060418268;41-45 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;388.3;413.8;370.5;337.3;Inglês;80.0;80.0;80.0;40.0;0.0;280.0;357.97999999999996
210059484438;21 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Santana;443.9;604.7;566.7;497.1;Espanhol;140.0;200.0;140.0;160.0;120.0;760.0;574.48
210058695863;18 anos;F;1;Parda;Naturalizado(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;493.5;501.3;485.1;539.7;Espanhol;120.0;120.0;120.0;140.0;80.0;580.0;519.9200000000001
210059345949;23 anos;F;0;Preta;Brasileiro(a);Pública;;;;;;;Macapá;417.4;358.3;412.8;389.1;Inglês;80.0;120.0;120.0;120.0;0.0;440.0;403.52
210059650646;18 anos;M;1;Branca;Brasileiro(a);Pública;Regular;Macapá;AP;Federal;Urbana;Ativa;Macapá;651.2;642.3;591.8;707.8;Inglês;120.0;180.0;120.0;160.0;140.0;720.0;662.62
210059116530;31-35 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;466.8;525.8;532.8;506.3;Espanhol;120.0;120.0;120.0;140.0;120.0;620.0;530.3399999999999
210059077646;20 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;561.9;577.0;569.9;519.2;Espanhol;140.0;120.0;120.0;120.0;120.0;620.0;569.6
210059319707;24 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;348.5;343.2;305.6;343.9;Espanhol;80.0;120.0;80.0;80.0;60.0;420.0;352.24
210060475248;31-35 anos;M;2;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;499.3;524.3;459.2;494.6;Espanhol;120.0;120.0;120.0;140.0;100.0;600.0;515.48
210059637590;17 anos;F;1;Parda;Brasileiro(a);Privada;Regular;Macapá;AP;Privada;Urbana;Ativa;Macapá;567.0;596.8;565.3;641.2;Espanhol;160.0;200.0;200.0;200.0;200.0;960.0;666.0600000000001
210060498350;21 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;391.3;335.6;422.5;427.4;Espanhol;80.0;120.0;80.0;80.0;80.0;440.0;403.36
210059532108;20 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;400.7;477.6;502.6;496.0;Espanhol;80.0;120.0;80.0;80.0;60.0;420.0;459.38
210060381826;31-35 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;471.6;345.4;479.6;432.5;Inglês;120.0;200.0;120.0;160.0;120.0;720.0;489.82
210060325682;22 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;410.1;515.8;497.9;545.0;Espanhol;80.0;80.0;80.0;100.0;80.0;420.0;477.76000000000005
