NU_INSCRICAO,FAIXA_ETARIA,SEXO,ESTADO_CIVIL,COR_RACA,NACIONALIDADE,ST_CONCLUSAO,ANO_CONCLUSAO,TP_ESCOLA,TP_ENSINO,MUNICIPIO_ESC,UF_ESC,DEPENDENCIA_ADM_ESC,LOCALIZACAO_ESC,SIT_FUNC_ESC,MUNICIPIO_PROVA,NOTA_CN,NOTA_CH,NOTA_LC,NOTA_MT,LINGUA,COMP1_REDACAO,COMP2_REDACAO,COMP3_REDACAO,COMP4_REDACAO,COMP5_REDACAO,NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
210054071500,4,F,3,branca,brasileiro,1,2,nao_respondeu,,,,,,,Santana,409.2,554.9,463.7,530.1,ingles,140.0,140.0,120.0,160.0,160.0,720.0,D,E,F,F,6.0,H,A,C,D,B,A,B,A,B,A,A,A,A,B,A,A,D,A,B,B
210053198436,2,F,1,branca,brasileiro,2,0,publica,1.0,Macapá,AP,4.0,1.0,1.0,Macapá,550.2,460.2,556.1,617.7,espanhol,140.0,200.0,140.0,160.0,200.0,840.0,F,F,D,D,2.0,G,A,C,C,B,A,B,A,B,A,B,A,A,C,A,A,B,A,B,B
210052465109,17,M,0,parda,brasileiro,1,15,nao_respondeu,,,,,,,Macapá,583.3,641.5,532.0,571.8,ingles,120.0,120.0,100.0,80.0,100.0,520.0,B,A,C,A,4.0,I,A,C,D,A,A,B,B,B,A,A,A,A,B,A,A,C,B,B,B
210054117215,3,F,1,parda,brasileiro,2,0,publica,1.0,Macapá,AP,2.0,1.0,1.0,Macapá,431.0,451.1,466.1,585.4,espanhol,160.0,160.0,140.0,160.0,120.0,740.0,B,E,D,D,9.0,B,A,B,B,A,A,A,A,A,A,A,A,A,B,B,A,B,A,A,B
210053684314,3,F,1,parda,brasileiro,2,0,publica,1.0,Macapá,AP,2.0,1.0,1.0,Macapá,382.1,493.2,436.4,396.5,espanhol,140.0,120.0,120.0,140.0,120.0,640.0,D,E,C,B,4.0,C,A,B,C,A,A,B,B,B,A,A,A,A,B,A,A,D,A,A,A
210052098205,13,F,1,parda,brasileiro,1,0,nao_respondeu,,,,,,,Santana,424.3,392.8,419.7,484.3,espanhol,100.0,120.0,80.0,100.0,0.0,400.0,A,B,C,A,4.0,B,A,B,C,A,A,B,A,A,B,A,A,A,B,A,A,C,A,A,B
210051798760,5,F,1,nao_declarado,brasileiro,1,1,nao_respondeu,,,,,,,Macapá,418.5,469.6,406.8,417.2,espanhol,120.0,100.0,120.0,120.0,40.0,500.0,A,A,A,A,4.0,C,A,D,D,B,A,B,A,B,A,B,A,A,C,A,A,D,A,A,B
210054037587,13,F,0,branca,brasileiro,1,0,nao_respondeu,,,,,,,Macapá,370.9,485.8,323.3,418.6,espanhol,120.0,120.0,120.0,120.0,80.0,560.0,B,C,F,B,5.0,A,A,B,B,A,A,B,A,B,B,A,A,A,B,A,A,C,A,A,B
210052184838,11,M,0,parda,brasileiro,1,10,nao_respondeu,,,,,,,Laranjal do Jari,477.7,378.4,355.2,442.4,espanhol,80.0,120.0,100.0,120.0,160.0,580.0,E,D,A,B,6.0,A,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,A
210053255309,4,M,1,parda,brasileiro,2,0,publica,,Santana,AP,2.0,1.0,1.0,Santana,424.5,503.2,347.3,432.0,espanhol,80.0,120.0,120.0,120.0,0.0,440.0,H,H,D,F,7.0,A,A,D,D,B,A,B,B,B,A,B,A,A,B,A,A,E,A,A,B
210052922576,3,F,1,parda,brasileiro,1,1,nao_respondeu,,,,,,,Macapá,405.2,502.4,457.5,403.5,espanhol,120.0,100.0,120.0,120.0,80.0,540.0,G,G,C,D,4.0,C,A,B,C,B,A,B,B,B,B,A,A,A,C,A,B,E,A,B,B
210054126704,3,F,1,parda,brasileiro,2,0,publica,1.0,Calçoene,AP,2.0,1.0,1.0,Amapá,389.8,368.0,369.9,399.5,espanhol,80.0,160.0,80.0,120.0,160.0,600.0,E,F,B,D,5.0,F,A,C,E,B,A,B,B,B,B,A,A,A,B,A,B,E,A,A,B
210053539790,2,M,1,branca,naturalizado,2,0,publica,1.0,Oiapoque,AP,2.0,1.0,1.0,Oiapoque,374.5,360.5,426.4,513.9,espanhol,120.0,120.0,100.0,120.0,120.0,580.0,G,G,D,D,4.0,K,A,C,D,B,C,B,B,B,B,B,A,A,D,A,B,E,B,B,B
210053668909,7,F,1,parda,brasileiro,1,4,nao_respondeu,,,,,,,Macapá,394.3,465.3,461.8,497.8,espanhol,80.0,120.0,120.0,120.0,80.0,520.0,E,E,B,B,12.0,B,C,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A
210051502783,6,M,1,preta,brasileiro,1,1,nao_respondeu,,,,,,,Macapá,360.0,403.3,382.0,379.6,ingles,100.0,40.0,40.0,80.0,40.0,300.0,A,A,F,F,8.0,B,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B
210053607884,4,F,1,preta,brasileiro,1,2,nao_respondeu,,,,,,,Macapá,384.0,382.0,371.4,416.2,espanhol,120.0,40.0,40.0,120.0,40.0,360.0,E,F,D,E,2.0,H,A,C,C,A,A,B,C,B,B,B,A,B,D,B,B,C,A,B,B
210052668002,11,F,1,parda,brasileiro,1,13,nao_respondeu,,,,,,,Macapá,612.0,673.8,641.9,497.8,ingles,160.0,120.0,140.0,120.0,160.0,700.0,E,F,D,D,3.0,J,D,E,E,D,A,C,C,B,A,A,A,A,E,A,B,D,A,B,B
210054055979,4,M,1,branca,brasileiro,1,1,nao_respondeu,,,,,,,Macapá,589.7,642.7,598.3,675.6,ingles,160.0,180.0,160.0,160.0,200.0,860.0,G,G,E,E,4.0,K,A,C,D,C,A,B,B,B,B,B,A,B,D,B,B,D,A,D,B
210053606153,5,M,1,branca,brasileiro,1,3,nao_respondeu,,,,,,,Porto Grande,445.8,599.6,570.9,573.1,ingles,100.0,200.0,120.0,160.0,140.0,720.0,F,G,D,D,6.0,F,A,E,E,B,A,B,B,C,A,B,A,B,C,A,A,E,A,D,B
210053591771,13,F,1,parda,brasileiro,1,15,nao_respondeu,,,,,,,Santana,514.9,543.4,498.4,400.2,espanhol,100.0,120.0,100.0,100.0,80.0,500.0,B,B,A,B,2.0,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,A
210053239243,3,F,1,parda,brasileiro,2,0,publica,1.0,Santana,AP,2.0,1.0,1.0,Santana,349.6,519.5,454.8,389.1,ingles,140.0,120.0,140.0,160.0,160.0,720.0,H,F,F,D,6.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
210053651478,4,F,1,parda,brasileiro,1,2,nao_respondeu,,,,,,,Macapá,364.5,346.3,429.6,472.5,espanhol,120.0,120.0,100.0,120.0,80.0,540.0,D,E,C,D,3.0,D,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B
210052813168,3,F,1,parda,brasileiro,1,1,nao_respondeu,,,,,,,Macapá,438.3,413.1,453.4,380.9,espanhol,140.0,120.0,120.0,140.0,40.0,560.0,D,E,B,D,8.0,F,A,C,D,A,A,A,B,A,A,A,A,A,B,A,A,B,A,A,A
210051841179,2,F,1,branca,brasileiro,2,0,privada,1.0,Almeirim,PA,4.0,1.0,1.0,Laranjal do Jari,460.8,615.9,609.3,567.2,espanhol,160.0,180.0,120.0,140.0,80.0,680.0,E,E,D,B,3.0,G,A,D,E,B,B,B,B,B,A,B,A,A,C,B,A,D,A,A,B
210053018491,2,F,1,parda,brasileiro,2,0,publica,1.0,,,,,,Macapá,523.4,585.7,553.1,645.6,espanhol,120.0,120.0,120.0,140.0,100.0,600.0,E,G,B,D,5.0,E,A,C,E,A,A,B,B,B,A,A,A,A,B,A,A,E,B,B,B
210053187534,5,F,1,branca,brasileiro,1,3,nao_respondeu,,,,,,,Macapá,451.5,525.1,412.7,522.8,ingles,80.0,120.0,100.0,100.0,0.0,400.0,E,E,D,D,3.0,G,A,C,C,B,A,B,B,B,A,B,A,A,B,A,A,D,A,C,B
210052385004,9,F,1,parda,brasileiro,1,6,nao_respondeu,,,,,,,Macapá,401.7,382.8,406.7,469.4,espanhol,120.0,120.0,100.0,120.0,140.0,600.0,B,B,C,A,1.0,B,A,B,B,A,A,B,A,B,B,A,A,A,A,A,A,B,A,B,B
210052571593,11,F,1,parda,brasileiro,1,10,nao_respondeu,,,,,,,Macapá,458.5,375.6,386.8,475.7,espanhol,100.0,120.0,120.0,120.0,80.0,540.0,C,F,C,B,4.0,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,B
210052628602,3,F,1,preta,brasileiro,2,0,publica,1.0,Laranjal do Jari,AP,2.0,1.0,1.0,Laranjal do Jari,450.1,459.5,449.6,455.2,espanhol,120.0,120.0,120.0,160.0,160.0,680.0,B,B,B,B,4.0,A,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A
210052049527,9,F,1,parda,brasileiro,1,6,nao_respondeu,,,,,,,Macapá,521.4,642.2,622.4,647.9,espanhol,120.0,140.0,100.0,120.0,80.0,560.0,F,E,D,B,7.0,J,A,C,D,B,A,B,A,B,A,B,A,A,C,A,A,D,A,B,B
210051544388,3,F,1,parda,brasileiro,2,0,publica,1.0,,,,,,Laranjal do Jari,510.1,462.3,531.7,405.0,espanhol,160.0,120.0,160.0,160.0,120.0,720.0,D,E,B,B,4.0,A,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,B
210054031662,13,F,1,parda,brasileiro,2,0,publica,,,,,,,Macapá,467.9,489.1,405.2,504.5,ingles,120.0,120.0,100.0,120.0,80.0,540.0,A,A,A,A,3.0,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A
210051853977,14,M,0,parda,brasileiro,1,15,nao_respondeu,,,,,,,Macapá,452.5,578.2,478.0,506.0,espanhol,120.0,120.0,120.0,120.0,80.0,560.0,F,E,D,D,6.0,F,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,C,A,B,A
210052801815,14,M,2,parda,brasileiro,1,15,nao_respondeu,,,,,,,Macapá,492.1,382.1,371.6,445.4,espanhol,80.0,100.0,80.0,80.0,60.0,400.0,C,B,B,B,4.0,D,A,B,B,A,A,B,B,B,A,A,A,A,B,A,A,B,A,B,B
210053255306,4,M,1,parda,brasileiro,2,0,publica,1.0,Santana,AP,2.0,1.0,1.0,Santana,484.5,478.0,419.8,455.5,ingles,80.0,120.0,120.0,80.0,40.0,440.0,B,H,A,A,6.0,B,A,C,D,B,A,B,B,B,B,B,A,B,B,A,A,E,A,A,B
210053134524,2,M,1,branca,brasileiro,2,0,publica,1.0,Macapá,AP,2.0,1.0,1.0,Macapá,506.7,534.0,381.5,522.7,ingles,120.0,120.0,80.0,80.0,0.0,400.0,E,G,B,D,5.0,F,A,C,E,A,A,B,A,B,A,A,A,A,B,A,A,E,B,A,B
210053603466,5,M,1,parda,brasileiro,1,2,nao_respondeu,,,,,,,Santana,525.7,424.1,493.3,381.6,espanhol,120.0,120.0,160.0,120.0,80.0,600.0,D,E,C,C,4.0,C,A,B,C,A,A,B,A,B,A,A,A,A,C,A,B,E,A,A,B
210052635707,4,M,1,nao_declarado,brasileiro,1,1,nao_respondeu,,,,,,,Macapá,421.6,426.4,379.7,480.4,ingles,80.0,120.0,120.0,140.0,100.0,560.0,H,H,F,F,5.0,D,A,B,E,B,A,B,A,A,A,A,A,A,B,A,A,B,A,D,B
210051014363,4,F,1,preta,brasileiro,1,2,nao_respondeu,,,,,,,Macapá,512.5,511.9,473.0,507.4,espanhol,120.0,120.0,120.0,140.0,80.0,580.0,C,E,A,A,5.0,B,A,B,C,A,A,B,B,A,A,A,A,A,B,A,A,C,A,A,B
210052490224,5,M,1,parda,brasileiro,2,0,publica,1.0,Santana,AP,2.0,1.0,1.0,Santana,475.2,554.0,480.7,426.2,ingles,80.0,120.0,100.0,80.0,120.0,500.0,A,D,A,B,4.0,C,A,B,C,A,B,B,A,A,A,B,A,A,B,B,A,C,A,A,B
210051621944,12,F,1,parda,brasileiro,1,0,nao_respondeu,,,,,,,Macapá,459.2,357.7,371.3,370.7,ingles,80.0,100.0,80.0,60.0,0.0,320.0,C,C,A,B,5.0,C,D,B,C,A,A,B,B,B,B,A,A,A,B,A,A,B,A,A,A
210054118678,3,F,1,amarela,brasileiro,1,1,nao_respondeu,,,,,,,Macapá,489.1,529.7,519.8,412.5,espanhol,160.0,180.0,160.0,200.0,140.0,840.0,C,E,B,B,4.0,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
210054459261,13,F,1,preta,brasileiro,1,15,nao_respondeu,,,,,,,Macapá,495.8,464.2,468.8,478.4,espanhol,100.0,100.0,120.0,120.0,40.0,480.0,B,B,B,A,3.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
210053224119,2,M,0,branca,brasileiro,2,0,privada,1.0,Macapá,AP,4.0,1.0,1.0,Macapá,600.6,676.8,623.8,611.5,espanhol,160.0,200.0,160.0,180.0,180.0,880.0,E,F,C,E,3.0,O,B,C,C,B,A,B,B,B,A,B,A,A,B,A,A,C,A,B,B
210052830802,11,M,1,parda,brasileiro,1,7,nao_respondeu,,,,,,,Macapá,496.7,462.2,444.8,434.2,espanhol,80.0,120.0,100.0,120.0,100.0,520.0,E,D,F,A,4.0,B,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,B
210053253798,3,F,1,parda,brasileiro,2,0,publica,1.0,Macapá,AP,2.0,1.0,1.0,Macapá,477.0,436.5,466.6,463.1,espanhol,100.0,120.0,100.0,80.0,20.0,420.0,E,E,B,F,2.0,A,A,B,C,A,A,B,A,B,A,A,A,A,B,B,A,C,A,A,A
210052973056,7,F,1,parda,brasileiro,1,3,nao_respondeu,,,,,,,Mazagão,528.3,485.8,453.0,485.8,espanhol,140.0,180.0,140.0,180.0,120.0,760.0,A,B,A,A,11.0,B,A,B,D,A,A,B,A,B,A,A,A,A,B,A,A,D,A,A,B
210051362564,12,M,1,preta,brasileiro,1,15,nao_respondeu,,,,,,,Macapá,473.8,500.4,337.1,443.4,espanhol,80.0,120.0,100.0,120.0,120.0,540.0,C,C,A,B,5.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
210054117711,4,F,1,parda,brasileiro,1,1,nao_respondeu,,,,,,,Macapá,382.2,398.3,387.0,395.0,espanhol,100.0,120.0,80.0,120.0,100.0,520.0,H,E,F,D,4.0,B,A,C,C,A,B,B,B,B,A,B,A,A,C,A,B,D,A,B,B
210051496896,4,M,1,parda,brasileiro,1,1,nao_respondeu,,,,,,,Macapá,454.5,498.6,464.7,429.3,ingles,120.0,120.0,120.0,120.0,100.0,580.0,E,F,B,B,5.0,D,A,B,D,A,A,B,B,B,B,A,A,A,B,B,A,E,A,B,B
210051808642,5,F,1,parda,brasileiro,2,0,publica,,Brasília,DF,2.0,1.0,1.0,Santana,483.1,485.1,493.3,451.4,espanhol,100.0,120.0,80.0,120.0,100.0,520.0,E,E,B,F,4.0,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,A
210051959490,2,M,1,parda,brasileiro,2,0,publica,1.0,Macapá,AP,2.0,1.0,1.0,Macapá,414.5,476.8,426.4,602.9,espanhol,120.0,120.0,120.0,140.0,140.0,640.0,F,F,D,B,5.0,F,A,B,C,B,A,B,A,B,A,B,A,B,B,A,A,B,A,A,B
210052708838,6,M,1,branca,brasileiro,1,3,nao_respondeu,,,,,,,Macapá,640.3,693.2,666.8,716.2,ingles,140.0,200.0,160.0,200.0,200.0,900.0,F,E,E,B,4.0,L,A,C,D,B,A,C,B,B,A,B,A,A,E,A,B,E,A,C,B
210051215377,5,F,1,preta,brasileiro,1,3,nao_respondeu,,,,,,,Macapá,359.9,548.7,489.4,466.1,ingles,120.0,160.0,120.0,120.0,100.0,620.0,E,E,B,B,3.0,B,A,C,C,B,A,B,A,B,A,B,A,A,B,A,A,C,A,A,B
210052862229,11,M,1,parda,brasileiro,1,0,nao_respondeu,,,,,,,Macapá,428.1,375.7,332.3,470.9,espanhol,100.0,120.0,120.0,140.0,160.0,640.0,A,A,B,B,5.0,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
210051646640,3,F,1,parda,brasileiro,1,1,nao_respondeu,,,,,,,Santana,426.8,514.3,509.8,550.6,espanhol,80.0,120.0,120.0,100.0,80.0,500.0,C,E,B,B,4.0,B,A,B,C,A,A,B,A,B,B,A,A,A,B,A,A,B,A,A,B
210052726782,3,M,0,preta,brasileiro,1,1,nao_respondeu,,,,,,,Macapá,462.8,443.5,521.0,412.2,ingles,120.0,120.0,120.0,120.0,80.0,560.0,F,E,B,C,4.0,D,B,C,D,B,B,B,B,B,A,A,A,B,D,B,B,E,A,A,B
210052440037,4,M,1,parda,brasileiro,1,1,nao_respondeu,,,,,,,Oiapoque,388.0,417.0,409.0,540.6,espanhol,80.0,40.0,40.0,80.0,40.0,280.0,B,E,C,D,3.0,B,A,B,B,B,A,B,A,B,A,A,A,A,B,A,B,D,A,A,B
210053915638,15,M,1,parda,brasileiro,1,15,nao_respondeu,,,,,,,Macapá,566.8,686.6,630.5,494.5,ingles,120.0,200.0,120.0,120.0,120.0,680.0,C,C,C,C,1.0,J,A,C,D,A,A,C,B,C,A,B,A,A,D,B,B,C,B,C,B
210054038281,12,F,1,parda,brasileiro,1,14,nao_respondeu,,,,,,,Macapá,384.2,557.4,422.5,462.8,ingles,120.0,120.0,120.0,100.0,120.0,580.0,E,C,C,A,6.0,B,A,B,C,A,A,B,A,B,A,A,A,A,B,B,A,C,A,A,B
210052502283,7,F,1,parda,brasileiro,1,4,nao_respondeu,,,,,,,Macapá,368.9,484.4,466.8,458.9,espanhol,80.0,100.0,100.0,80.0,60.0,420.0,H,C,A,D,7.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,B
210051014977,3,F,1,parda,brasileiro,2,0,publica,1.0,Macapá,AP,2.0,1.0,1.0,Macapá,473.5,375.3,400.4,392.5,ingles,80.0,100.0,100.0,120.0,20.0,420.0,F,H,F,F,5.0,B,A,B,B,A,B,B,A,B,A,A,A,A,B,A,A,C,A,A,B
210052333496,4,F,1,amarela,brasileiro,1,1,nao_respondeu,,,,,,,Santana,513.8,433.8,438.3,379.0,espanhol,80.0,120.0,100.0,80.0,100.0,480.0,B,D,B,B,7.0,B,A,B,D,A,A,B,B,B,B,A,A,A,B,A,A,C,A,A,B
210051873535,7,M,3,preta,brasileiro,1,3,nao_respondeu,,,,,,,Macapá,528.4,569.5,422.8,599.1,espanhol,120.0,180.0,120.0,120.0,140.0,680.0,C,D,A,B,4.0,E,A,B,D,A,A,B,B,A,A,A,A,A,B,A,A,C,A,A,A
210052769501,3,F,1,parda,brasileiro,2,0,publica,1.0,Macapá,AP,2.0,1.0,1.0,Macapá,390.1,462.2,479.3,473.2,espanhol,120.0,120.0,80.0,120.0,80.0,520.0,E,E,C,B,3.0,C,A,B,C,A,A,B,B,B,A,B,A,A,B,A,A,C,B,B,B
210053235286,6,F,1,parda,brasileiro,1,3,nao_respondeu,,,,,,,Santana,382.4,360.7,485.8,403.7,espanhol,120.0,120.0,120.0,120.0,120.0,600.0,E,E,C,B,5.0,B,A,B,C,A,A,B,A,B,B,A,A,A,B,A,A,C,A,A,A
210054035937,4,M,1,branca,brasileiro,1,2,nao_respondeu,,,,,,,Porto Grande,497.7,382.0,429.9,492.2,ingles,120.0,120.0,120.0,120.0,120.0,600.0,H,F,D,D,4.0,E,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,C,A,B,B
210054034731,12,M,1,parda,brasileiro,1,0,nao_respondeu,,,,,,,Santana,486.6,565.8,554.4,391.1,ingles,60.0,120.0,100.0,80.0,120.0,480.0,E,E,C,C,4.0,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,B,B
210052175071,11,M,1,preta,brasileiro,1,8,nao_respondeu,,,,,,,Macapá,672.8,658.3,565.7,734.5,espanhol,140.0,200.0,160.0,160.0,160.0,820.0,C,C,A,A,5.0,C,A,B,C,A,B,B,A,B,A,B,A,A,C,A,A,D,A,B,B
210052166618,8,F,1,parda,brasileiro,1,6,nao_respondeu,,,,,,,Macapá,478.6,415.3,454.4,443.0,espanhol,160.0,160.0,140.0,160.0,180.0,800.0,G,F,D,F,6.0,G,A,C,D,B,A,B,B,B,A,A,A,A,B,A,A,D,B,B,B
210052020458,14,F,2,parda,brasileiro,1,15,nao_respondeu,,,,,,,Macapá,580.3,672.2,635.2,543.5,ingles,160.0,180.0,160.0,160.0,120.0,780.0,E,E,C,C,6.0,G,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,C,A,B,B
210051553248,3,F,1,parda,brasileiro,2,0,publica,1.0,,,,,,Macapá,420.3,561.9,524.0,514.5,espanhol,120.0,120.0,100.0,100.0,160.0,600.0,D,E,C,B,4.0,C,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,D,A,A,A
